observed,spl_thresh
148,0.355722113172262
149,0.354229598826716
150,0.352747705276836
151,0.351276385944356
152,0.349815594251011
153,0.348365283618541
154,0.346925407468679
155,0.345495919223163
156,0.344076772303728
157,0.34266792013211
158,0.341269316130049
159,0.339880913719276
160,0.338502666321529
161,0.337134527358545
162,0.335776450252061
163,0.334428388423812
164,0.333090295295534
165,0.331762124288964
166,0.330443828825837
167,0.329135362327892
168,0.327836678216861
169,0.326547729914484
170,0.325268470842496
171,0.323998854422634
172,0.322738834076632
173,0.321488363226228
174,0.320247395293158
175,0.319015883699157
176,0.317793781865964
177,0.316581043215312
178,0.315377621168939
179,0.314183469148582
180,0.312998540575975
181,0.311822788872856
182,0.310656167460961
183,0.309498629762026
184,0.308350129197787
185,0.30721061918998
186,0.306080053160343
187,0.304958384530609
188,0.303845566722518
189,0.302741553157804
190,0.301646297258202
191,0.300559752445452
192,0.299481872141287
193,0.298412609767444
194,0.297351918745659
195,0.29629975249767
196,0.295256064445213
197,0.294220808010022
198,0.293193936613835
199,0.292175403678387
200,0.291165162625415
201,0.290163166876656
202,0.289169369853845
203,0.288183724978719
204,0.287206185673013
205,0.286236705358465
206,0.28527523745681
207,0.284321735389786
208,0.283376152579125
209,0.282438442446568
210,0.28150855841385
211,0.280586453902705
212,0.279672082334873
213,0.278765397132086
214,0.277866351716083
215,0.276974899508599
216,0.276090993931373
217,0.275214588406136
218,0.274345636354629
219,0.273484091198587
220,0.272629906359745
221,0.271783035259839
222,0.270943431320607
223,0.270111047963785
224,0.269285838611108
225,0.268467756684312
226,0.267656755605136
227,0.266852788795312
228,0.266055809676581
229,0.265265771670677
230,0.264482628199334
231,0.263706332684291
232,0.262936838547284
233,0.26217409921005
234,0.261418068094322
235,0.26066869862184
236,0.259925944214337
237,0.259189758293552
238,0.258460094281219
239,0.257736905599074
240,0.257020145668858
241,0.256309767912302
242,0.255605725751143
243,0.25490797260712
244,0.254216461901966
245,0.253531147057418
246,0.252851981495215
247,0.25217891863709
248,0.25151191190478
249,0.250850914720022
250,0.250195880504552
251,0.249546762680105
252,0.24890351466842
253,0.248266089891231
254,0.247634441770273
255,0.247008523727287
256,0.246388289184005
257,0.245773691562163
258,0.2451646842835
259,0.244561220769751
260,0.243963254442652
261,0.243370738723939
262,0.24278362703535
263,0.24220187279862
264,0.241625429435484
265,0.241054250367679
266,0.240488289016944
267,0.23992749880501
268,0.239371833153617
269,0.238821245484502
270,0.238275689219398
271,0.237735117780043
272,0.237199484588173
273,0.236668743065524
274,0.236142846633834
275,0.235621748714835
276,0.235105402730268
277,0.234593762101866
278,0.234086780251369
279,0.233584410600509
280,0.233086606571024
281,0.23259332158465
282,0.232104509063124
283,0.231620122428181
284,0.231140115101557
285,0.230664440504991
286,0.230193052060216
287,0.229725903188971
288,0.229262947312991
289,0.228804137854009
290,0.228349428233768
291,0.227898771873998
292,0.22745212219644
293,0.227009432622827
294,0.226570656574897
295,0.226135747474384
296,0.225704658743026
297,0.225277343802559
298,0.22485375607472
299,0.224433848981244
300,0.224017575943867
301,0.223604890171427
302,0.223195744021157
303,0.222790089637389
304,0.22238787916446
305,0.221989064746703
306,0.221593598528452
307,0.221201432654041
308,0.220812519267804
309,0.220426810514075
310,0.220044258537189
311,0.219664815481479
312,0.219288433491279
313,0.218915064710923
314,0.218544661284744
315,0.218177175357079
316,0.217812559072259
317,0.21745076457462
318,0.217091744008495
319,0.216735449518219
320,0.216381833248123
321,0.216030847342547
322,0.215682443945818
323,0.215336575202275
324,0.21499319325625
325,0.214652250252077
326,0.214313698334091
327,0.213977489646625
328,0.213643576334014
329,0.213311910540591
330,0.212982444410691
331,0.212655130088648
332,0.212329919718794
333,0.212006765445465
334,0.211685619412995
335,0.211366433765718
336,0.211049160647967
337,0.210733752204077
338,0.210420160578381
339,0.210108337915215
340,0.209798236358912
341,0.209489808053804
342,0.209183005144229
343,0.208877779774515
344,0.208574084089003
345,0.208271870232022
346,0.207971090347909
347,0.207671696580997
348,0.207373641075619
349,0.207076875976111
350,0.206781353426804
351,0.206487025572036
352,0.206193844556139
353,0.205901762523446
354,0.205610731618291
355,0.20532070398501
356,0.205031631767937
357,0.204743467111404
358,0.204456162159746
359,0.204169669057297
360,0.203883939948393
361,0.203598926977365
362,0.203314582288546
363,0.203030858026273
364,0.202747706334882
365,0.202465079358702
366,0.20218292924207
367,0.20190120812932
368,0.201619868164782
369,0.201338861492797
370,0.201058140257693
371,0.200777656603807
372,0.200497362675474
373,0.200217210617024
374,0.199937152572794
375,0.199657140687118
376,0.19937712710433
377,0.199097063968761
378,0.19881690342475
379,0.198536597616628
380,0.198256098688729
381,0.197975358785388
382,0.197694330050938
383,0.197412964629715
384,0.19713121466605
385,0.19684903230428
386,0.196566369688735
387,0.196283178963755
388,0.195999412273669
389,0.195715021762812
390,0.19542995957552
391,0.195144177856126
392,0.194857628748963
393,0.194570264398365
394,0.194282036948668
395,0.193992898544203
396,0.19370280132931
397,0.193411697448315
398,0.193119539045558
399,0.19282627826537
400,0.192531867252086
