observed,spl_thresh
259,0.233805294372387
260,0.233370300983325
261,0.232939541324121
262,0.232512944864463
263,0.232090441074042
264,0.231671959422542
265,0.231257429379656
266,0.23084678041507
267,0.230439941998474
268,0.230036843599558
269,0.229637414688007
270,0.229241584733512
271,0.228849283205762
272,0.228460439574443
273,0.228074983309247
274,0.227692843879862
275,0.227313950755973
276,0.226938233407273
277,0.226565621303449
278,0.226196043914189
279,0.225829430709184
280,0.225465711158119
281,0.225104814730686
282,0.224746670896572
283,0.224391209125465
284,0.224038358887056
285,0.223688049651032
286,0.22334021088708
287,0.222994772064892
288,0.222651662654154
289,0.222310812124557
290,0.221972149945788
291,0.221635605587536
292,0.221301108519489
293,0.220968588211338
294,0.220637974132768
295,0.220309195753471
296,0.219982182543133
297,0.219656863971444
298,0.219333169508094
299,0.219011028622768
300,0.218690370785157
301,0.218371131380673
302,0.218053269457613
303,0.217736749979998
304,0.21742153791185
305,0.21710759821719
306,0.216794895860038
307,0.216483395804416
308,0.216173063014345
309,0.215863862453846
310,0.215555759086941
311,0.21524871787765
312,0.214942703789992
313,0.214637681787994
314,0.214333616835671
315,0.214030473897048
316,0.213728217936142
317,0.213426813916978
318,0.213126226803577
319,0.212826421559957
320,0.212527363150141
321,0.212229016538151
322,0.211931346688007
323,0.211634318563729
324,0.211337897129339
325,0.211042047348859
326,0.21074673418631
327,0.210451922605712
328,0.210157577571086
329,0.209863664046454
330,0.209570146995835
331,0.209276991383254
332,0.208984162172728
333,0.208691624328281
334,0.208399342813932
335,0.208107282593704
336,0.207815408631617
337,0.207523685891691
338,0.207232079337949
339,0.206940553934412
340,0.206649074645099
341,0.206357606434034
342,0.206066114265236
343,0.205774563102725
344,0.205482917910525
345,0.205191143652656
346,0.204899205293139
347,0.204607067795996
348,0.204314696125245
349,0.204022055244909
350,0.20372911011901
351,0.203435825711568
352,0.203142166986604
353,0.202848098908141
354,0.202553586440195
355,0.202258594546794
356,0.201963088191954
357,0.201667032339698
358,0.201370391954047
359,0.201073131999021
360,0.200775217438644
361,0.200476613236933
362,0.200177284357911
363,0.199877195765599
364,0.19957631242402
365,0.199274599297191
366,0.198972021349138
367,0.198668543543877
368,0.198364130845432
369,0.198058748217825
370,0.197752360625076
371,0.197444933031204
372,0.197136430400233
373,0.196826817696181
374,0.196516059883072
375,0.196204121924928
376,0.195890968785766
377,0.19557656542961
378,0.195260876820479
379,0.194943867922397
380,0.194625503699382
381,0.194305749115459
382,0.193984569134643
383,0.193661928720962
384,0.193337792838432
385,0.193012126451077
386,0.192684894522915
387,0.192356062017971
388,0.192025593900262
389,0.191693455133812
390,0.191359610682642
391,0.191024025510772
392,0.190686664582223
393,0.190347492861016
394,0.190006475311173
395,0.189663576896714
396,0.189318762581663
397,0.188971997330035
398,0.188623246105859
399,0.188272473873149
400,0.18791964559593
