observed,spl_thresh
300,0.220899877135375
301,0.220445022892139
302,0.219999702286199
303,0.219563696630714
304,0.219136787238849
305,0.21871875542376
306,0.218309382498612
307,0.217908449776561
308,0.21751573857077
309,0.2171310301944
310,0.21675410596061
311,0.216384747182561
312,0.216022735173414
313,0.21566785124633
314,0.215319876714467
315,0.214978592890989
316,0.214643781089051
317,0.214315222621819
318,0.213992698802453
319,0.213675990944111
320,0.213364880359953
321,0.213059148363144
322,0.21275857626684
323,0.212462945384203
324,0.212172037028394
325,0.211885632512572
326,0.211603513149899
327,0.211325460253534
328,0.211051255136641
329,0.210780679112376
330,0.210513513493902
331,0.21024953959438
332,0.209988538726968
333,0.209730292204829
334,0.209474581341121
335,0.209221187449008
336,0.208969891841647
337,0.2087204758322
338,0.208472720733828
339,0.208226407859692
340,0.207981318522951
341,0.207737234036764
342,0.207493935714296
343,0.207251204868702
344,0.207008822813148
345,0.206766570860792
346,0.206524230324792
347,0.206281582518313
348,0.206038408754513
349,0.205794490346553
350,0.205549608607592
351,0.205303544850795
352,0.205056080389317
353,0.204806996536322
354,0.204556074604967
355,0.204303095908418
356,0.20404784175983
357,0.203790093472367
358,0.20352963235919
359,0.203266239733455
360,0.202999696908327
361,0.202729785196965
362,0.202456285912528
363,0.202178980368179
364,0.201897649877077
365,0.201612075752382
366,0.201322039307257
367,0.201027321854861
368,0.200727704708351
369,0.200422969180895
370,0.200112896585648
371,0.19979726823577
372,0.199475865444426
373,0.199148469524771
374,0.19881486178997
375,0.198474823553182
376,0.198128136127568
377,0.197774580826285
378,0.197413938962498
379,0.197045991849366
380,0.196670520800049
381,0.196287307127708
382,0.195896132145504
383,0.195496777166596
384,0.195089023504145
385,0.194672652471311
386,0.194247445381257
387,0.193813183547142
388,0.193369648282124
389,0.192916620899366
390,0.192453882712029
391,0.191981215033274
392,0.191498399176258
393,0.191005216454146
394,0.190501448180096
395,0.189986875667266
396,0.189461280228822
397,0.188924443177919
398,0.188376145827723
399,0.18781616949139
400,0.187244295482083
